domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
bridgetoyota.com.au,,2024-07-18 01:34:42+00:00,,Domain Directors Pty Ltd trading as Instra,,
nestle-koch.de,,2008-05-21 14:29:29+02:00,,,,
chaseit.com.au,,2024-09-03 08:04:29+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
aqc.edu.jo,,,,,,
koollec.com.au,,2024-07-12 05:14:40+00:00,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
prompan.ac.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
liga.km.ua,,,,,,
alexander-buerkle.de,,2024-07-22 15:12:26+02:00,,,,
swa.gov.sa,,,,,,
txen.de,,2025-02-25 18:31:12+01:00,,,,
holdingspace.ph,,,,,,
doktor-rupp.de,,2015-11-30 13:13:22+01:00,,,,
arenatravel.tn,,,,OOREDOO,,
rovito.ch,,,,,,
eloplan-ingolstadt.de,,2018-05-04 22:33:33+02:00,,,,
reparier-bar.de,,2019-01-29 11:03:11+01:00,,,,
firmax.es,,,,,,
cphw.de,,2018-09-06 15:36:29+02:00,,,,
jkggarbsen.de,,2018-10-15 14:50:11+02:00,,,,
lisbonfleet.eu,,,,Realtime Register B.V.,,
lifefoods-tokyo.co.jp,,,,,,
junghans.de,,2017-03-20 14:21:10+01:00,,,,
chameleon.com.na,,,,,,
griffith.edu.au,,2024-06-23 01:12:20+00:00,,Education Services Australia Limited,,
vietnamnipponseiki.com.vn,,,,,,
zh-wt.de,,2018-01-15 13:38:50+01:00,,,,
arteviva.eu,,,,Key-Systems GmbH,,
variopack.de,,2021-07-19 22:21:59+02:00,,,,
bulog.nz,,,,,,
hotmil.de,,2022-09-20 13:47:37+02:00,,,,
lozsh12.co.ua,,,,,,
compact-dynamics.de,,2020-03-13 10:56:37+01:00,,,,
maredificacion.es,,,,,,
rambler.ua,,,,,,
fahrschule-fiek.de,,2021-09-03 18:25:10+02:00,,,,
behuetetundgeliebt.de,,2024-03-13 01:03:03+01:00,,,,
cewe.de,,2013-10-07 11:22:52+02:00,,,,
spartanrace.ch,,,,,,
students.epic.edu.gt,,,,,,
swast.nhs.uk,,,,,,
target-tecnologia.es,,,,,,
stern-gartenbau.de,,2022-05-03 14:11:38+02:00,,,,
amazon.co.jp,,,,,,
loom-it.de,,2024-12-02 11:25:21+01:00,,,,
nfdg.com.au,,2024-12-08 04:09:59+00:00,,Web Address Registration Pty Ltd,,
findtec.com.ar,,,,,,
m109.nthu.edu.tw,,,,,,
colegiomodelomarmol.com.ar,,,,,,
pcr.ae,,,,,,
lanit.vn,,,,,,
oig.com.au,,2024-06-01 13:28:44+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
newc.bentleys.com.au,,2024-09-17 15:40:38+00:00,,Domain Directors Pty Ltd trading as Instra,,
wm.de,,2021-08-20 04:27:50+02:00,,,,
harkujarve.edu.ee,,,,,,
dmv-sondermaschinenbau.de,,2007-11-20 11:15:10+01:00,,,,
leonards-aparts.at,,2020-04-29 13:54:48+00:00,,myNET gmbh ( https://nic.at/registrar/442 ),,
aplsoftconsulting.es,,,,,,
seagreen.ocn.ne.jp,,,,,,
thaisekisui.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
tenstep.tn,,,,TOPNET,,
sut.edu.eg,,,,,,
grupoagv.com.pe,,,,NIC.PE,,
gmfail.com,,,,,,
create.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
blueskycommunications.com.au,,2024-10-01 22:51:39+00:00,,Domain Directors Pty Ltd trading as Instra,,
freestone.org.au,,2024-04-22 07:58:11+00:00,,Melbourne IT,,
flow.city,,,,,,
aire-estudio.es,,,,,,
antonbuck.de,,2021-10-27 15:47:47+02:00,,,,
virgendolorosatarapoto.edu.pe,,,,NIC.PE,,
fer.es,,,,,,
kgt.at,,2025-02-17 13:45:53+00:00,,World4You Internet Services GmbH ( https://nic.at/registrar/61 ),,
saleo-recht.de,,2022-06-30 09:45:10+02:00,,,,
cardboardmill.com.au,,2024-12-29 06:21:41+00:00,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
zfp-zentrum.de,,2021-01-15 14:10:57+01:00,,,,
microqore-medical.de,,2025-01-16 10:48:55+01:00,,,,
kourtoglou.de,,2012-08-28 15:49:58+02:00,,,,
badenfahrt.ch,,,,,,
cr-furniture.es,,,,,,
ramkool.edu.ee,,,,,,
edu.gva.es,,,,,,
grupollamagas.pe,,,,NIC.PE,,
stieglerkarger.de,,2018-08-09 18:30:25+02:00,,,,
apenninegourmetfoods.com.au,,2024-05-17 04:26:40+00:00,,Web Address Registration Pty Ltd,,
ajkoutfitters.com.au,,2023-04-02 03:46:02+00:00,,Web Address Registration Pty Ltd,,
ohrt-aktenaufbewahrung.de,,2010-07-15 13:12:41+02:00,,,,
dr-dold.de,,2019-02-21 12:16:07+01:00,,,,
pravetz-bau.de,,2007-08-15 15:46:59+02:00,,,,
comfy-angel.com.mk,,,,NEOTEL-REG,pece@comfy-angel.com.mk,https://comfy-angel.com.mk
duffner-lt.de,,2021-01-14 22:55:19+01:00,,,,
lumax.de,,2016-02-22 12:27:01+01:00,,,,
tbkg.moe.gov.sa,,,,,,
azzo.com.au,,2024-07-09 09:12:57+00:00,,Domain Directors Pty Ltd trading as Instra,,
ceina.com.bo,,,,,ceina@cotas.com.bo,https://cotas.com.bo
kurtbetzgmbh.de,,2025-02-27 13:55:53+01:00,,,,
meridium.es,,,,,,
alepat.com.au,,2024-07-13 03:21:19+00:00,,Domain Directors Pty Ltd trading as Instra,,
stroink-pinneberg.de,,2010-08-12 15:32:41+02:00,,,,
escalade.ch,,,,,,
siacapital.es,,,,,,
das-andere-gymnasium.de,,2015-05-31 11:00:33+02:00,,,,
melutec.de,,2008-01-16 23:42:49+01:00,,,,
jemse.es,,,,,,
edwardsville.merthyr.sch.uk,,,,,,
searano.com.au,,2024-08-06 08:08:37+00:00,,Domain Directors Pty Ltd trading as Instra,,
rockland.lk,,,,,,
estherbronchal.es,,,,,,
privateharbourcruises.com.au,,2024-06-10 23:07:44+00:00,,Web Address Registration Pty Ltd,,
forgacs.de,,2020-09-08 11:41:07+02:00,,,,
gdl.uk.com,,,,,,
xylo-wolf.de,,2023-05-09 10:39:46+02:00,,,,
sswt.sei.co.jp,,,,,,
umi.es,,,,,,
lausanne3x3.ch,,,,,,
ics-deutschland.de,,2023-11-22 10:15:06+01:00,,,,
netboss.es,,,,,,
stanley.gb.net,,,,,,
gh.org.au,,2024-04-22 11:12:51+00:00,,Melbourne IT,,
powercor.com.au,,2024-10-27 05:06:41+00:00,,Corporation Service Company (Aust) Pty Ltd,,
pmt-engenharia.pt,,,,,,
lescola.es,,,,,,
schoelderle.de,,2022-03-20 09:52:37+01:00,,,,
mpraccountants.com.au,,2025-01-27 06:47:31+00:00,,GoDaddy.com LLC trading as GoDaddy.com,,
mecatronic.es,,,,,,
niesen.ch,,,,,,
mfac.edu.au,,2024-10-04 03:17:31+00:00,,Education Services Australia Limited,,
ampullenabfuellung.de,,2022-02-02 10:39:44+01:00,,,,
emptyhead.com.au,,2025-02-26 22:04:15+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
toagosei.co.jp,,,,,,
redact.ae,,,,,,
lilit.co.il,,,2025-06-28 00:00:00+00:00,LiveDNS Ltd,shlomi@lilit.co.il,https://lilit.co.il
obsv.at,,2022-12-01 14:37:20+00:00,,easyname GmbH ( https://nic.at/registrar/414 ),,
bestchoice.com.ph,,,,,,
schule-rickenbach.ch,,,,,,
mjb.com.ph,,,,,,
theinsiders.eu,,,,Key-Systems GmbH,,
vps.com.vn,,,,,,
cc.utsunomiya-u.ac.jp,,,,,,
drjakobi.de,,2007-12-20 01:29:12+01:00,,,,
palettecad.de,,2022-07-29 11:04:46+02:00,,,,
oc.net.nz,,,,,,
skyegroup.com.au,,2024-04-23 14:41:19+00:00,,Melbourne IT,,
silverstreamconstructions.com.au,,2024-09-12 03:33:07+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
innenarchitektur-federleicht.de,,2019-10-23 13:31:05+02:00,,,,
rumundco.de,,2013-09-13 08:50:33+02:00,,,,
castsolut.de,,2018-07-02 14:04:49+02:00,,,,
nourishedeveryday.com.au,,2021-11-29 10:45:14+00:00,,Web Address Registration Pty Ltd,,
ethicalinvestment.com.au,,2024-04-30 02:46:44+00:00,,Melbourne IT,,
milwaukeetool.eu,,,,MarkMonitor International Limited,,
bingpower.de,,2025-02-21 13:18:05+01:00,,,,
hs-koblenz.de,,2024-11-25 14:57:13+01:00,,,,
remotesourcing.de,,2025-02-24 00:38:55+01:00,,,,
abbselectrical.com.au,,2023-11-30 02:48:50+00:00,,Web Address Registration Pty Ltd,,
ikonomou.de,,2018-08-18 00:56:39+02:00,,,,
eh.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
hoefliger.de,,2011-07-13 12:23:07+02:00,,,,
keller.de,,2020-08-12 00:04:31+02:00,,,,
acasti.es,,,,,,
twb.catholic.edu.au,,2025-02-04 00:00:23+00:00,,Education Services Australia Limited,,
skanners.com.au,,2024-12-30 05:14:21+00:00,,Melbourne IT,,
dg-email.de,,2022-12-14 09:40:23+01:00,,,,
kkw-esslingen.de,,2015-06-22 13:24:05+02:00,,,,
esautomation.hu,,,,,,
avnet.eu,,,,Markmonitor Inc.,,
bcstechnology.com.au,,2024-07-04 10:27:34+00:00,,Melbourne IT,,
tharwa-breda.com.eg,,,,,,
izi.uni-stuttgart.de,,2024-05-13 09:20:48+02:00,,,,
richtigsauber.de,,2022-03-08 11:01:40+01:00,,,,
pacifichomeloans.com.au,,2025-02-13 23:46:00+00:00,,GoDaddy.com LLC trading as GoDaddy.com,,
lagoon.nc,,,,,,
soma-npt.ch,,,,,,
kutseregister.ee,,,2025-10-26 00:00:00+00:00,Telia Eesti AS,,
carana.com.es,,,,,,
splat.co.nz,,,,,,
wiedemeyer-tungeln.de,,2025-03-06 09:37:14+01:00,,,,
lapamina.de,,2024-09-06 05:19:03+02:00,,,,
stormmedia.gg,,,,"NameCheap, Inc (https://www.namecheap.com)",,
propoint.net.au,,2023-01-20 02:27:52+00:00,,Domain Directors Pty Ltd trading as Instra,,
yaskawa.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
stahlwille.de,,2019-07-24 10:29:33+02:00,,,,
klein-gelenkwellen.de,,2018-08-10 22:34:46+02:00,,,,
justbecause.ch,,,,,,
olma-messen.ch,,,,,,
schaffran-propeller.de,,2025-01-10 12:59:20+01:00,,,,
autodeltass.de,,2021-02-12 18:36:02+01:00,,,,
uni-oldenburg.de,,2018-11-22 14:19:55+01:00,,,,
oakmont.com.ph,,,,,,
hchs.edu.ph,,,,,,
spst.eu,,,,Gransy s.r.o.,,
citapply-citdemande.apps.cic.gc.ca,,,,,,
huaf.edu.vn,,,,,,
rvt.lv,,2025-03-12 18:12:30.665793+00:00,,,,
beths.bexley.sch.uk,,,,,,
lexisnexis.co.nz,,,,,,
c-ck.de,,2018-09-09 01:11:26+02:00,,,,
jm.dialogika.de,,2021-04-27 17:40:03+02:00,,,,
krconsultingaus.com.au,,2024-06-19 06:51:29+00:00,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
hlwhaag.ac.at,,2025-02-10 09:24:55+00:00,,,,
sofmare.gr,,,,,,
kingstownschool.cl,,,,,,
iberbag.pt,,,,,,
hlsalon.com.au,,2024-04-23 05:11:47+00:00,,Melbourne IT,,
fortbend.k12.tx.us,,,,,,
dariaceli.es,,,,,,
smurphy.name,,,,,,
dunkes.de,,2021-01-08 12:11:02+01:00,,,,
movinet.com.uy,,,,,,
plm-services.eu,,,,OVH SAS,,
hmp-maschinenbau.de,,2018-07-24 23:03:36+02:00,,,,
pff.uk.com,,,,,,
ohlendorf.ch,,,,,,
caeci-ol.de,,2018-10-15 13:45:59+02:00,,,,
marketplace.city,,,,,,
doris-wiederer.de,,2023-04-16 11:12:48+02:00,,,,
hhu.de,,2020-01-09 10:12:02+01:00,,,,
rwbb.com.au,,2025-03-03 23:10:52+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
primeraimpresion.com.ec,,,,,,
dmpaus.com.au,,2025-02-11 02:25:19+00:00,,Melbourne IT,,
benoit.us.com,,,,,,
agenciabull.cl,,,,NIC Chile,,
transmaxisl.es,,,,,,
waterwiseplumbing.co.nz,,,,,,
hcm.fpt.vn,,,,,,
ventspilsnd.lv,,2025-03-12 18:12:30.665793+00:00,,,,
eka.de,,2020-04-13 08:20:04+02:00,,,,
khv-emlichheim.de,,2018-08-10 21:42:22+02:00,,,,
lubek.de,,2021-02-22 08:50:14+01:00,,,,
tsariley.nz,,,,,,
ww-holzpellets.de,,2014-06-12 22:46:54+02:00,,,,
cts-bayern.de,,2018-06-29 19:31:45+02:00,,,,
gloeckl.name,,,,,,
black-gold.gr,,,,,,
spitalbuelach.ch,,,,,,
creagenio.es,,,,,,
huk-coburg.de,,2015-04-08 12:37:02+02:00,,,,
dow.org.nz,,,,,,
ham.airport.de,,2023-11-13 15:04:40+01:00,,,,
hylands.havering.sch.uk,,,,,,
supplysolutionsgroup.com.au,,2025-02-14 14:12:25+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
jaitleyandbakhshi.ae,,,,,,
ecdsd.gov.za,,,,,,
nirvanadevelopment.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
svg.lv,,2025-03-12 18:12:30.665793+00:00,,,,
martus-online.de,,2017-05-05 13:14:26+02:00,,,,
ircs.org.iq,,,,,,
idoevents.gr,,,,,,
tieza.gov.ph,,,,,,
m4x.de,,2021-01-19 22:05:18+01:00,,,,
tsmgo.es,,,,,,
hwk-konstanz.de,,2017-06-06 09:44:48+02:00,,,,
bbbank.de,,2022-10-19 11:24:13+02:00,,,,
rgg.rv.ua,,,,,,
montres-valgine.ch,,,,,,
crearonlinesierra.edu.ec,,,,,,
kolping-erfurt.de,,2023-07-17 20:13:47+02:00,,,,
nutrien.com.au,,2024-08-24 01:09:36+00:00,,Domain Directors Pty Ltd trading as Instra,,
jvkrause.de,,2018-08-13 14:50:49+02:00,,,,
maxi-schwaben.de,,2014-01-22 11:17:09+01:00,,,,
mae.re,,,2025-06-11 10:34:32+00:00,OVH,support@ovh.net,https://ovh.net
school1.sumy.ua,,,,"ТОВ ""УКРНЕЙМС ДАТАЦЕНТР""",info@ukrnames.com,https://ukrnames.com
hugendubel.de,,2015-08-04 09:47:54+02:00,,,,
wcss.wa.edu.au,,2025-01-31 00:00:09+00:00,,Education Services Australia Limited,,
pgwc.gov.za,,,,,,
denniscorp.com.au,,2024-05-08 00:48:00+00:00,,Melbourne IT,,
city-niigata.ed.jp,,,,,,
sonne-loffenau.de,,2020-09-13 09:43:54+02:00,,,,
dorsu.edu.ph,,,,,,
interbaltija.lv,,2025-03-12 18:12:30.665793+00:00,,,,
highlands.k12.fl.us,,,,,,
zepasaka.lv,,2025-03-12 18:12:30.665793+00:00,,,,
eispiraten.de,,2006-12-01 16:43:17+01:00,,,,
sch.gg,,,,States of Guernsey (http://www.gov.gg),,
theshowermanmelbourne.com.au,,2024-12-11 06:38:48+00:00,,GoDaddy.com LLC trading as GoDaddy.com,,
custodia.com.py,,,,,,
hofhonnigsol.de,,2007-10-21 19:28:18+02:00,,,,
estaca.eu,,,,GANDI,,
campruva.es,,,,,,
precisesecurity.com.au,,2025-01-16 21:56:23+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
blushbeautyempire.com.au,,2024-03-03 01:58:02+00:00,,Domain Directors Pty Ltd trading as Instra,,
tecis.de,,2021-01-15 04:31:55+01:00,,,,
realschulehochdahl.de,,2020-09-05 20:39:48+02:00,,,,
aitec.es,,,,,,
fonet.ec,,,,,,
hildesheimer-betreuungs-gmbh.de,,2021-01-07 16:14:43+01:00,,,,
muenscher.eu,,,,Domain Robot,,
thelobbysix.ch,,,,,,
hahn-kolb.de,,2016-11-02 12:14:35+01:00,,,,
protectis.de,,2021-09-01 23:00:21+02:00,,,,
thuema.de,,2016-04-29 18:45:44+02:00,,,,
aisa.sch.ae,,,,,,
cscj.edu.ph,,,,,,
sigtechsolutions.com.au,,2024-11-01 21:42:02+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
murikultur.ch,,,,,,
nelsonmandelacentre.com.au,,2023-08-27 09:50:35+00:00,,Domain Directors Pty Ltd trading as Instra,,
maestrohoi.es,,,,,,
luigi.com.gr,,,,,,
floor-colour.de,,2018-08-12 12:17:34+02:00,,,,
kanzlei-schwab-es.de,,2006-09-22 12:32:13+02:00,,,,
hohner.de,,2006-02-21 10:48:25+01:00,,,,
enagra.eu,,,,http.net Internet GmbH,,
ges.es,,,,,,
escrowsale.com.au,,2025-02-13 21:45:02+00:00,,Tucows (Australia) Pty Ltd trading as OpenSRS,,
csu.edu.cn,,,,,,
edu.escpeurope.eu,,,,GANDI,,
diesuessperlen.ch,,,,,,
smalltec.es,,,,,,
myj.com.pe,,,,NIC.PE,,
leyra.com.au,,2023-10-18 10:41:39+00:00,,Web Address Registration Pty Ltd,,
levion.de,,2021-11-18 10:24:39+01:00,,,,
alogroup.pe,,,,NIC.PE,,
activeaccountinggroup.com.au,,2024-12-30 02:59:38+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
pcsian.edu.ph,,,,,,
fenchel-raumgestaltung.de,,2020-01-09 16:17:42+01:00,,,,
gudieart.es,,,,,,
fcpc.edu.ph,,,,,,
dpc.copextel.com.cu,,,,,,
svf.edu.pe,,,,NIC.PE,,
dentimport.com.pe,,,,NIC.PE,,
elcorteingles.es,,,,,,
thewiles.ch,,,,,,
uepablopalacios.edu.ec,,,,,,
stk.hamburg.de,,2023-10-12 09:41:51+02:00,,,,
antropoloogia.ee,,,2025-05-23 00:00:00+00:00,Elkdata OÜ,,
ascensoresjican.es,,,,,,
craftmine.at,,2022-12-14 17:19:33+00:00,,IONOS SE ( https://nic.at/registrar/22 ),,
abelectrical.co.nz,,,,,,
go.pymhs.tyc.edu.tw,,,,,,
matheus-ia.de,,2025-01-06 07:31:09+01:00,,,,
atelierlhdk.ch,,,,,,
elsurco.com.sv,,,,,,
vcs.vkb.de,,2020-03-30 13:13:26+02:00,,,,
toyota.es,,,,,,
re-play.ch,,,,,,
vonet.ch,,,,,,
kaibot.es,,,,,,
haag-websites.de,,2017-10-26 16:57:26+02:00,,,,
globalsport.pt,,,,,,
escuelaemilialascar.cl,,,,NIC Chile,,
corsham.wilts.sch.uk,,,,,,
keilahaldus.ee,,,2025-12-20 00:00:00+00:00,Zone Media OÜ,,
eyesmagazine.ch,,,,,,
ruch.de,,2024-07-10 13:39:56+02:00,,,,
kurzweil-gmbh.de,,2017-08-10 13:01:13+02:00,,,,
dikoin.de,,2024-01-14 16:26:15+01:00,,,,
gm.tnfsh.tn.edu.tw,,,,,,
gnae.ch,,,,,,
proven.com.au,,2024-06-01 04:15:23+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
theimpactcompany.de,,2024-09-06 05:38:23+02:00,,,,
parkrapids.k12.mn.us,,,,,,
mardecor.es,,,,,,
tvgroup.com.ar,,,,,,
kshp.ch,,,,,,
citysavings.com.ph,,,,,,
capeagulhas.gov.za,,,,,,
bowton.com.au,,2024-03-14 23:00:41+00:00,,Domain Directors Pty Ltd trading as Instra,,
pesl.at,,2024-01-22 12:36:54+00:00,,A1 Telekom Austria AG ( https://nic.at/registrar/16 ),,
nwsigns.com.au,,2025-01-21 13:35:51+00:00,,Melbourne IT,,
jumpswimschools.com.au,,2024-10-05 05:31:54+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
pier21.co.nz,,,,,,
tvthalwil.ch,,,,,,
khourys.com.au,,2023-11-16 14:33:16+00:00,,Domain Directors Pty Ltd trading as Instra,,
stmartins.sa.edu.au,,2023-12-17 22:50:26+00:00,,Education Services Australia Limited,,
dressel.de,,2023-05-17 14:14:56+02:00,,,,
greendragon.sa,,,,,,
levelupconsulting.ae,,,,,,
arileht.ee,,,2025-12-02 00:00:00+00:00,Zone Media OÜ,,
samuelbreuer.de,,2022-02-01 18:10:25+01:00,,,,
mediaconsulting.pt,,,,,,
bellcos.com.bo,,,,,jhurtado@hcgrupo.com,https://hcgrupo.com
serviciosintegrados.com.gt,,,,,,
tosomen.de,,2022-02-02 10:47:12+01:00,,,,
mail.saitama-u.ac.jp,,,,,,
hdl-gartenbau.de,,2021-01-09 21:40:39+01:00,,,,
mueblescossio.es,,,,,,
eurofast.eu,,,,Key-Systems GmbH,,
yyis.de,,2023-06-05 08:14:12+02:00,,,,
hlmw9.at,,2025-03-11 14:31:07+00:00,,1API GmbH ( https://nic.at/registrar/578 ),,
ces.edu.ph,,,,,,
development.vic.gov.au,,2025-02-27 02:09:07+00:00,,Department of Finance - VIC,,
creativemusic.com.au,,2024-04-29 23:02:21+00:00,,Melbourne IT,,
ngha.med.sa,,,,,,
teawalodge.co.nz,,,,,,
nsmv.com.vn,,,,,,
agentura.iem.gov.lv,,,,,,
ritter-office.de,,2011-05-23 13:15:55+02:00,,,,
lamilagrosalaudio.eus,,,,,,
wilbrad.com.au,,2024-04-04 01:50:23+00:00,,Domain Directors Pty Ltd trading as Instra,,
coffsmetalmarket.com.au,,2023-05-16 07:15:41+00:00,,Domain Directors Pty Ltd trading as Instra,,
bago.cl,,,,NIC Chile,,
uni.de,,2021-01-18 11:28:10+01:00,,,,
evesham.k12.nj.us,,,,,,
rohbraken.de,,2018-01-02 16:24:56+01:00,,,,
autoimport-deutschland.at,,2025-02-17 13:45:53+00:00,,World4You Internet Services GmbH ( https://nic.at/registrar/61 ),,
sdt.aicj.ed.jp,,,,,,
bausch-stroebel.de,,2020-12-16 16:43:24+01:00,,,,
ustranscom.mil,,,,,,
tcautos.com.au,,2023-09-22 16:19:19+00:00,,Domain Directors Pty Ltd trading as Instra,,
tee-zed.com.au,,2023-06-16 07:55:00+00:00,,Domain Directors Pty Ltd trading as Instra,,
volvocars.ch,,,,,,
musikschule-glinde.de,,2024-12-16 18:53:49+01:00,,,,
nordring24.de,,2024-03-03 00:32:08+01:00,,,,
mediaquestcorp.com,,,,,,
rakvesi.ee,,,2025-09-02 00:00:00+00:00,Telia Eesti AS,,
delna.lv,,2025-03-12 18:12:30.665793+00:00,,,,
risd.k12.nm.us,,,,,,
aw-gartenbau.de,,2007-09-06 03:04:23+02:00,,,,
neomarine.ae,,,,,,
herzog-maschinenfabrik.de,,2008-05-20 10:41:24+02:00,,,,
hs-esslingen.de,,2015-07-09 15:37:06+02:00,,,,
wildjackcars.de,,2014-04-17 13:51:27+02:00,,,,
my.pccr.edu.ph,,,,,,
sfbrands.com.au,,2025-01-05 22:09:52+00:00,,Melbourne IT,,
cundaline.com.au,,2025-01-26 06:30:31+00:00,,Domain Directors Pty Ltd trading as Instra,,
keypath.uk.com,,,,,,
transcraft.ae,,,,,,
mareilescholl-breuer.online.de,,2018-07-19 12:15:13+02:00,,,,
mitsumi.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
fasatec.es,,,,,,
cel.uk.net,,,,,,
ogm.uk.com,,,,,,
kanzlei-fiala.at,,2024-04-04 15:47:15+00:00,,easyname GmbH ( https://nic.at/registrar/414 ),,
neuenhauser.de,,2021-01-18 14:11:12+01:00,,,,
calconut.es,,,,,,
grscon.eu,,,,One.com A/S,,
wst-automation.de,,2018-08-18 19:13:42+02:00,,,,
summerfoundation.org.au,,2025-02-08 00:00:15+00:00,,GoDaddy.com LLC trading as GoDaddy.com,,
tempmail.us.com,,,,,,
repco.nc,,,,,,
oog.de,,2018-09-08 23:38:18+02:00,,,,
students.zsm.co.zw,,,,,,
antenna.gr,,,,,,
exoticrealestate.ae,,,,,,
priekulesslimnica.lv,,2025-03-12 18:12:30.665793+00:00,,,,
monroestu.k12.al.us,,,,,,
deh.de,,2024-04-23 15:56:07+02:00,,,,
hib-liebenau.at,,2020-04-28 15:40:58+00:00,,Vautron Rechenzentrum AG ( https://nic.at/registrar/610 ),,
friedrich-umwelt.de,,2021-05-05 09:54:35+02:00,,,,
cec.edu.bs,,,,,,
gardner.za.net,,,,,,
stpauls.nsw.edu.au,,2025-01-31 00:00:28+00:00,,Education Services Australia Limited,,
tyrco.com.ar,,,,,,
spn6.speednet.ne.jp,,,,,,
students.meduniwien.ac.at,,2024-02-23 17:28:34+00:00,,,,
nassmagnet.de,,2021-11-04 09:42:12+01:00,,,,
stani-mail.at,,2018-10-26 13:18:30+00:00,,IONOS SE ( https://nic.at/registrar/22 ),,
mission4.com.au,,2024-06-01 05:23:12+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
dondees.com.ph,,,,,,
industrycompete.com.au,,2025-01-22 13:04:27+00:00,,GoDaddy.com LLC trading as GoDaddy.com,,
smartgas.eu,,,,1API GmbH,,
sesame.com.tn,,,,ORANGE TUNISIE,,
ae-ginestalmachado.pt,,,,,,
bushman.com.au,,2025-02-19 00:00:42+00:00,,Domain Directors Pty Ltd trading as Instra,,
rawson.com.au,,2023-08-20 20:40:03+00:00,,Domain Directors Pty Ltd trading as Instra,,
umwelt-campus.de,,2008-01-28 09:01:18+01:00,,,,
eb.de,,2022-10-25 12:15:36+02:00,,,,
gbc.wa.edu.au,,2024-11-02 23:13:15+00:00,,Education Services Australia Limited,,
havenandsarah.com.au,,2024-02-09 14:00:59+00:00,,Domain Directors Pty Ltd trading as Instra,,
rcexcavations.com.au,,2025-03-11 14:56:42+00:00,,Domain Directors Pty Ltd trading as Instra,,
dermesse.com.ph,,,,,,
thomasbuchwalder.ch,,,,,,
hts-tore.de,,2020-03-24 17:25:11+01:00,,,,
zema.de,,2023-08-01 09:42:22+02:00,,,,
doga.es,,,,,,
fh-westkueste.de,,2006-06-25 20:01:06+02:00,,,,
panifresh.com.gt,,,,,,
statik-maass.de,,2024-02-12 13:19:09+01:00,,,,
magnumopus.lv,,2025-03-12 18:12:30.665793+00:00,,,,
raama.ee,,,2025-12-09 00:00:00+00:00,Zone Media OÜ,,
rosaliezadow.de,,2017-07-30 23:06:00+02:00,,,,
yeppo.cl,,,,NIC Chile,,
eaa.pt,,,,,,
stb-sender.de,,2018-09-09 19:48:26+02:00,,,,
as-electronics.de,,2024-03-06 17:01:07+01:00,,,,
att.et,,,,,,
santander.cl,,,,NIC Chile,,
lwg.hamburg.de,,2023-10-12 09:41:51+02:00,,,,
panarts.com.ec,,,,,,
suedbau-immobilien.at,,2025-02-17 13:45:53+00:00,,World4You Internet Services GmbH ( https://nic.at/registrar/61 ),,
ks-schenkenberg.ch,,,,,,
pacifico.com.pe,,,,NIC.PE,,
totalhealth.dk,2017-09-25 00:00:00+00:00,,2025-09-30 00:00:00+00:00,,,
kilian-friederich.ch,,,,,,
hanshuonker.de,,2021-03-01 18:55:15+01:00,,,,
vzoerner.de,,2020-12-21 21:48:43+01:00,,,,
asta-austria.at,,2024-05-22 12:57:18+00:00,,"GoDaddy.com, LLC ( https://nic.at/registrar/693 )",,
baumdienst-moeckelmann.de,,2021-10-26 18:04:07+02:00,,,,
fymv.com.vn,,,,,,
predice.pe,,,,1API GmbH,,
bahead.de,,2022-07-22 16:25:14+02:00,,,,
brilliantsa.com.au,,2025-01-11 06:20:58+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
weinladen.co.at,,2024-10-22 08:24:46+00:00,,Dynadot INC ( https://nic.at/registrar/650 ),,
escolasaopedro.pt,,,,,,
mgx.com.au,,2025-02-21 01:54:03+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
auto-troendle.de,,2018-08-14 09:11:04+02:00,,,,
evard.ch,,,,,,
kanepi.ee,,,2025-12-22 00:00:00+00:00,Telia Eesti AS,,
decourten.ch,,,,,,
syayasan.edu.bn,,,,IMAGINE SDN BHD,publicrelation.yshhb@gmail.com,https://gmail.com
