domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url,best_site_name,scraping_status_code
purpose-built.com,2019-06-15,2024-06-16,2025-06-15,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
herrmann-informatik.de,,2007-11-23,,,,,,Error
pearlskinbody.com,2021-12-07,2024-11-07,2025-12-07,Automattic Inc.,domainabuse@automattic.com,https://automattic.com,,200
ip-lauravicuna.edu.co,2021-01-09,2025-01-19,2026-01-09,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co,,Error
travelwith2guys.com,2023-07-18,2024-07-19,2025-07-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
umbrellaitservices.ca,2017-12-22,2023-12-23,2026-12-22,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com,,200
kahoplastics.com,2011-05-18,2024-04-19,2025-05-18,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com,,200
theaussieman.com,2020-07-09,2023-07-11,2025-07-09,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
dharamconsulting.com,2014-02-26,2025-02-18,2026-02-26,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com,,200
williamsondezigns.com,2009-12-07,2023-09-27,2025-12-07,"Wild West Domains, LLC",abuse@wildwestdomains.com,https://wildwestdomains.com,,200
arakelyan.com,2003-07-13,2024-07-14,2025-07-13,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
huntermason.com.au,,2024-10-26,,Domain Directors Pty Ltd trading as Instra,,,,200
joelle.com,2000-09-26,2024-09-16,2026-09-26,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
rsg-sneek.nl,1997-03-20,2024-01-30,,Registrar.eu,,,,200
dltcode.es,,,,,,,,Error
ecdoe.gov.za,,,,,,,,Error
pisgahpats.org,2013-10-09,2024-07-02,2026-10-09,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
woodbury.ie,2006-02-17,,2026-02-17,Hosting Ireland,,,,200
sicoobcredipinho.com.br,2018-05-09,2023-07-06,2029-01-07,,,,,Error
dakarconcrete.com,2024-02-12,2025-02-13,2027-02-12,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com,,200
daniellecook.co,2019-07-24,2024-07-22,2025-07-24,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net,,200
worcesterk12.org,2014-09-24,2024-11-08,2029-09-24,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
divignes.fr,2018-07-05,2024-05-29,2025-07-05,SCALEWAY,frnic-admin@free.org,https://free.org,,200
networkleadexchange.com,2018-02-09,2025-02-11,2026-02-09,Gandi SAS,abuse@support.gandi.net,https://support.gandi.net,,200
jpctechno.com,2014-03-31,2024-04-01,2034-03-31,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
oceanlightgroup.com,2021-02-09,2025-02-17,2026-02-09,"OwnRegistrar, Inc.",abuse@ownregistrar.com,https://ownregistrar.com,,200
chassebuildingteam.com,2007-07-30,2023-11-10,2026-11-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
nyc4at.com,2002-02-06,2025-01-21,2026-02-06,FastDomain Inc.,domain.operations@web.com,https://web.com,,200
stanfordfinancialclaims.com,2012-03-12,2025-03-03,2025-03-12,1API GmbH,abuse@1api.net,https://1api.net,,200
rijkhoffwijnen.nl,2019-05-16,,,Realtime Register,,,,Error
otdglobal.com,2019-08-15,2022-10-29,2029-08-15,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
textilenow.com,2009-09-05,2023-07-08,2025-09-05,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
sinher.com.tw,2004-08-13,,2026-08-17,HINET,,,,Error
dvifl.com,2019-03-27,2025-01-26,2026-03-27,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,Error
dpmithane.com,2024-02-12,2025-01-27,2026-02-12,"HOSTINGER operations, UAB",abuse-tracker@hostinger.com,https://hostinger.com,,200
friendlycitypsychology.com,2019-09-07,2023-09-07,2025-09-07,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
cfmedicalsolution.com,2016-10-17,2024-10-17,2025-10-17,DYNADOT LLC,abuse@dynadot.com,https://dynadot.com,,200
thisstuffisgoodforyou.com,2014-10-04,2024-04-19,2025-10-04,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com,,Error
winescout.com,2003-05-25,2025-01-10,2025-05-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
alliedbrass.com,2002-12-17,2024-11-13,2027-12-17,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
tdm.co.uk,2006-05-04,2024-04-04,2025-05-04,"Namecheap, Inc. [Tag = NAMECHEAP-INC]",,,,200
c2i.co,2021-04-14,2024-07-14,2025-04-14,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
raymonair.com,2018-07-17,2024-07-12,2025-07-17,"Acens Technologies, S.L.U.",abuse@acens.net,https://acens.net,,Error
mauryfm.it,2010-08-05,2024-08-21,2025-08-05,Aruba s.p.a.,,,,Error
cscspinola.com,2020-04-20,2024-04-13,2025-04-20,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com,,Error
novusconstruction.com,2000-07-05,2023-05-11,2028-07-05,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,Error
consciouscreations.community,2023-12-17,2025-03-03,2025-12-17,"Name.com, Inc.",abuse@name.com,https://name.com,,200
has-capital.com,2010-03-07,2024-03-14,2026-03-07,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
samgi.com,2002-11-29,2024-11-29,2025-11-29,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
sapoconcho.es,,,,,,,,200
uantof.cl,,,,,,,,Error
briankreulmd.com,2010-03-30,2023-03-30,2025-03-30,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
saveetha.ac.in,2005-12-20,2021-12-26,2026-12-20,ERNET India,,,,200
blueridgepeds.com,2003-03-07,2024-01-22,2027-03-07,THE NAME IT CORPORATION DBA NAMESERVICES.NET,abuse@ait.com,https://ait.com,,200
chog-morrow.org,2018-07-10,2024-08-24,2025-07-10,"Wild West Domains, LLC",domainops@godaddy.com,https://godaddy.com,,Error
holtis.com,2009-02-18,2025-02-18,2026-02-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
tappert-gmbh.de,,2024-04-04,,,,,,Error
cfmevents.com,2023-05-03,2024-03-17,2025-05-03,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com,,200
accomplishhealthcare.org,2021-07-23,2024-06-17,2026-07-23,"Wild West Domains, LLC",domainops@godaddy.com,https://godaddy.com,,200
aansenliteracy.com,2023-11-24,2024-11-24,2025-11-24,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
pinsurancespecialists.com,2015-09-16,2022-09-19,2025-09-16,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
ykm.com.mx,2013-09-05,2023-11-14,2025-09-05,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,,,Error
trmiller.org,2018-05-10,2018-07-10,2028-05-10,"GKG.NET, INC.",abuse@gkg.net,https://gkg.net,,Error
carolinasunite.org,2012-12-18,2025-02-01,2026-12-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
iwp.edu,1997-03-11,,2025-07-31,,,,,200
wsconstruction.biz,2007-05-07,2024-06-07,,"Wild West Domains, Inc.",abuse@wildwestdomains.com,https://wildwestdomains.com,,Error
imdercumaribo.gov.co,2019-06-06,2021-06-12,2026-06-06,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co,,Error
elfonze.com,2020-12-11,2023-11-20,2028-12-11,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
drinkard.biz,2003-03-03,2025-03-08,,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
itarchimede.it,2014-06-19,2024-12-01,2025-11-15,Aruba s.p.a.,,,,Error
inlinedesign.com,2004-07-16,2024-06-11,2025-07-16,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com,,200
ks-consulting.net,2007-07-05,2024-07-06,2025-07-05,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
salescode.io,2019-07-09,2025-02-07,2025-07-09,united-domains GmbH,,,,200
autohero-es.com,2025-01-31,2025-01-31,2026-01-31,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com,,Error
pwac1.com,2019-07-09,2024-07-09,2025-07-09,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
stu.ts4arts.org,1998-12-08,2023-12-13,2026-12-07,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,Error
aceroinnova.com,2015-06-02,2024-06-03,2025-06-02,IONOS SE,abuse@ionos.com,https://ionos.com,,200
nickmcneil.net,2014-12-18,2024-12-30,2026-12-18,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
deficashflowsystems.com,2023-09-15,2024-09-16,2025-09-15,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
rotadopara.com.br,2024-06-18,2024-06-24,2026-10-09,,,,,200
iberoamericana.edu.co,2000-03-16,2023-02-22,2027-03-23,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co,,Error
novaland.com.vn,,,,,,,,200
usafinancialandtaxservices.com,2012-02-29,2023-07-14,2025-04-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
g3soilworks.com,2014-02-28,2024-03-04,2026-02-28,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
danshannon.ca,2023-07-30,2024-09-13,2025-07-30,OVHcloud (Hébergement OVH inc),abuse@ovh.net,https://ovh.net,,200
admr83.fr,2022-10-19,2024-11-30,2025-10-19,OVH,support@ovh.net,https://ovh.net,,Error
pyramidfoods.net,2008-07-09,2022-09-05,2026-07-09,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
appincoimbatore.com,2013-03-15,2025-02-08,2025-03-15,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
cooseagroup.com,2011-06-01,2024-05-09,2030-06-01,"Alibaba Cloud Computing (Beijing) Co., Ltd.",DomainAbuse@service.aliyun.com,https://service.aliyun.com,,Error
dogdelitreats.com,2017-03-16,2024-03-17,2026-03-16,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
agtowingnj.com,2024-09-19,2024-11-10,2027-09-19,Wix.com Ltd.,domain-abuse@wix.com,https://wix.com,,200
mridhaafacility.com,2024-10-14,2024-10-14,2025-10-14,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
classicboatshop.com,2000-01-12,2022-10-09,2027-01-12,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
alumnos.uemc.es,,,,,,,,Error
capstoneclinic.com,2004-03-10,2024-10-01,2025-10-01,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
sagro.dk,2016-08-31,,2025-07-31,,,,,200
brennancc.com,2003-11-25,2024-11-21,2025-11-25,Webcentral Group Ltd,abuse@melbourneit.com.au,https://melbourneit.com.au,,200
levikorsinsky.com,2007-07-17,2024-06-18,2025-07-17,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com,,Error
innovarehealth.com,2010-03-10,2024-03-11,2025-03-10,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
tbazile.com,2004-10-07,2024-10-03,2025-10-07,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
einhell.com,1998-12-18,2025-02-06,2025-12-18,InterNetX GmbH,domain-abuse@internetx.com,https://internetx.com,,200
marthabeaudry.com,2005-11-28,2025-01-05,2027-01-01,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
jorgensenenterprise.com,2024-02-27,2025-02-28,2026-02-27,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
sterling-hydrotech.co.uk,1997-02-17,2025-02-04,2028-02-17,Team Blue Internet Services UK Limited [Tag = NAMESCO],,,,200
houseofxoxo.com,2021-10-09,2024-10-10,2025-10-09,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
wasteprousa.com,2003-02-14,2020-12-16,2026-02-14,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,200
sourcelondon.co,2023-11-01,2024-10-08,2025-11-01,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com,,200
fairseasmarine.com,2016-10-12,2023-09-29,2028-10-12,"Register.com, Inc.",domain.operations@web.com,https://web.com,,Error
bastest.com,2002-06-28,2023-04-29,2026-06-28,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,200
juriado.com,2006-10-18,2024-08-03,2025-10-18,"Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA",abuse@ascio.com,https://ascio.com,,Error
ctsfw.edu,1996-04-13,,2027-07-31,,,,,200
docsofre.com,2021-12-10,2022-10-07,2026-12-10,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
stem.org.uk,2007-08-01,2023-10-23,2025-08-01,STEM Learning Limited t/a National STEM Learning Centre [Tag = MYSCIENCE],,,,200
aussieangels.com.au,,2024-06-13,,Synergy Wholesale Accreditations Pty Ltd,,,,200
eosits.com,2011-01-13,2024-12-14,2026-01-13,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com,,200
bfm.it,2000-01-27,2025-02-12,2026-01-27,Internet Data Solutions S.a.s.,,,,Error
skintuitionaz.com,2024-08-12,2024-08-12,2027-08-12,Wix.com Ltd.,domain-abuse@wix.com,https://wix.com,,200
lesglobeblogueurs.com,2014-02-12,2025-01-14,2027-02-12,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net,,200
hbtu.ac.in,2016-12-19,2022-07-11,2027-12-19,ERNET India,,,,200
rockhillservices.com,2020-02-22,2025-03-06,2026-02-22,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com,,Error
wheelerandgray.com,1998-10-16,2021-10-05,2027-10-15,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,200
skiatookpawsandclaws.com,2017-01-10,2024-06-18,2026-01-10,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,200
shimadzu.my,,,,,,,,Error
melchiorrifisioterapia.it,2024-09-06,2024-09-06,2025-09-06,Stt s.r.l. Sviluppo Tecnologie Telematiche avanzate,,,,200
anywherehappyhour.com,2010-03-26,2024-03-27,2028-03-26,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
santarus.com,1999-01-30,2024-12-29,2027-01-30,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com,,Error
abellatax.com,2005-04-21,2024-03-06,2025-04-21,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com,,200
nusurfacemn.com,2018-11-08,2024-10-24,2025-11-08,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,200
bridgeviewharbour.com,2021-01-02,2024-11-29,2026-01-02,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com,,200
dirtroadtools.com,2022-09-24,2024-09-10,2025-09-24,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com,,200
huntswood.com,2000-02-11,2023-01-06,2029-02-11,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com,,Error
taylormadetruckingcompany.com,2023-11-30,2023-11-30,2025-11-30,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
lancasco.com,2000-05-11,2022-05-11,2032-05-11,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,200
allsparkstrategies.com,2023-06-16,2024-03-06,2025-06-16,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com,,200
collaboris.co.uk,2007-10-14,2024-08-08,2025-10-14,123-Reg Limited t/a 123-reg [Tag = 123-REG],,,,200
thechirorunner.com,2023-04-03,2023-04-03,2026-04-03,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
coach.com,1996-04-30,2022-08-23,2028-05-01,Safenames Ltd,abuse@safenames.net,https://safenames.net,,Error
saffrontechnologies.in,2021-04-17,2025-03-05,2025-04-17,Key-Systems GmbH,,,,200
goodboymailers.com,2025-02-07,2025-02-07,2027-02-07,IONOS SE,abuse@ionos.com,https://ionos.com,,200
zkw.sk,2006-09-11,2024-09-07,2025-09-11,"ASCIO TECHNOLOGIES, INC. DANMARK -FILIAL AF ASCIO TECHNOLOGIES, INC.USA",nicrelations@ascio.com,https://ascio.com,,Error
loroesch-online.de,,2020-04-17,,,,,,Error
innvision.it,2020-07-27,2024-08-12,2025-07-27,Aruba s.p.a.,,,,200
crddordogne.com,2008-02-06,2025-01-21,2026-02-06,Gandi SAS,abuse@support.gandi.net,https://support.gandi.net,,200
lynden.wednet.edu,1992-08-25,,2027-07-31,,,,,200
londonparkglobal.com,2023-05-30,2023-09-11,2025-05-30,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
pmfg.solutions,2023-09-22,2024-09-21,2025-09-22,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com,,Error
mtngroup.vn,,,,,,,,Error
indusriver.com,1996-10-18,2024-10-17,2025-10-17,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
partner-heaven.com,2023-05-31,2024-05-15,2025-05-31,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com,,200
jeffersonvalley.net,2024-07-09,2024-07-26,2025-07-09,DropCatch.com 1506 LLC,support@namebright.com,https://namebright.com,,Error
naviworld.com.au,,2025-02-19,,GoDaddy.com LLC trading as GoDaddy.com,,,,200
inspereribot.cat,2012-07-04,2024-08-18,2025-07-04,Nominalia,abuse@nominalia.com,https://nominalia.com,,Error
vupas.sk,2003-06-25,2024-07-09,2025-06-25,"Webglobe, a.s.",info@webglobe.sk,https://webglobe.sk,,200
keystoneprojectsltd.ca,2010-10-14,2020-10-20,2025-10-14,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com,,200
jaksmayfair.com,2015-11-19,2022-09-20,2025-11-19,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
efgl.com,2000-05-20,2024-07-09,2025-12-31,InterNetX GmbH,domain-abuse@internetx.com,https://internetx.com,,Error
keystone-contracting.com,2002-02-26,2024-01-26,2026-02-26,"Register.com, Inc.",domain.operations@web.com,https://web.com,,Error
maison-mercy.com,2024-09-02,2024-10-18,2025-09-02,"OVH, SAS",abuse@ovh.net,https://ovh.net,,200
gigavis.com,2004-02-05,2025-01-16,2028-02-05,"Gabia, Inc.",abuse@gabia.com,https://gabia.com,,200
downingholdings.com,2015-02-17,2025-02-18,2030-02-17,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
rosendahlnextrom.com,2014-04-18,2025-01-21,2025-04-18,RegistryGate GmbH,abuse@registrygate.com,https://registrygate.com,,200
credit-agricole.it,2005-07-01,2024-07-17,2025-07-01,Nameshield,,,,Error
ccboe.org,1999-04-19,2023-01-17,2032-04-19,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,Error
seneqa.io,2022-07-15,2024-08-29,2025-07-15,OVH SAS,,,,Error
humpandcomp.com,1998-02-19,2024-09-21,2026-02-18,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,Error
bouquetvin.com,2010-09-20,2024-09-19,2025-09-20,"Alibaba Cloud Computing (Beijing) Co., Ltd.",DomainAbuse@service.aliyun.com,https://service.aliyun.com,,Error
codeelec.com,2000-02-16,2025-01-18,2026-02-16,"eNom, LLC",domainabuse@tucows.com,https://tucows.com,,200
strata7.net,2020-02-27,2025-02-28,2026-02-27,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
soukkitchenbar.com,2019-01-22,2025-01-23,2026-01-22,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
infolast.com,2006-02-23,2024-02-29,2026-02-23,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
synergyfab.com,2006-03-12,2025-02-09,2026-03-12,DREAMHOST,domain-abuse@dreamhost.com,https://dreamhost.com,,Error
marcusconstruction.com,2001-04-12,2025-02-26,2028-04-13,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
dcfair.com,1996-01-15,2025-01-14,2026-01-14,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,Error
straightwayplastics.com,2018-11-21,2023-11-22,2028-11-21,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
pikainc.com,2004-07-23,2024-07-08,2025-07-23,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com,,200
poco.de,,2020-09-17,,,,,,Error
quantumworldit.com,2023-04-27,2024-05-08,2029-04-27,"HOSTINGER operations, UAB",abuse-tracker@hostinger.com,https://hostinger.com,,200
fdn.com,1995-11-17,2024-08-02,2025-11-04,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com,,Error
insseros.cat,2019-10-24,2023-10-09,2025-10-24,Dinahosting s.l.,abuse-domains@dinahosting.com,https://dinahosting.com,,Error
ccconflent.fr,2010-02-04,2024-07-27,2025-08-06,GANDI,support@support.gandi.net,https://support.gandi.net,,200
antonioesparzamdpa.com,2007-02-23,2024-07-22,2026-02-23,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
hopeandgrowthva.com,2024-10-17,2024-10-17,2025-10-17,"Wild West Domains, LLC",abuse@wildwestdomains.com,https://wildwestdomains.com,,Error
fdstonewater.com,2011-04-12,2024-04-13,2025-04-12,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
onderwijs.gent.be,1996-03-06,,,,,,,200
binder.biz,2002-03-27,2024-05-16,2025-03-28,InternetX GmbH,domain-abuse@internetx.com,https://internetx.com,,Error
studygroups.com,1997-10-01,2024-09-25,2025-09-30,NetEarth One Inc. d/b/a NetEarth,a-b-u-s-e.whois.field@netearthone.com,https://netearthone.com,,200
photoart-08.de,,2022-02-03,,,,,,Error
emcor.net,1999-09-22,2024-08-21,2025-09-22,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com,,Error
fuegosdazur.com,2023-11-05,2023-12-16,2025-11-05,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
hs-financial.com,2002-12-17,2023-12-17,2028-12-17,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,Error
pro808.com,2011-10-14,2022-09-10,2026-10-14,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
swisstex-ca.com,2001-08-02,2022-07-01,2027-08-02,"Register.com, Inc.",domain.operations@web.com,https://web.com,,200
wellnessshop.ca,2020-01-29,2023-10-31,2026-01-29,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com,,200
astrofashionista.com,2013-07-25,2024-07-26,2025-07-25,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
astroautogroup.com,2019-06-05,2024-09-29,2026-06-05,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
gundfdn.org,1996-08-07,2024-06-14,2026-08-06,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,Error
nationalparentyouthhelpline.org,2023-10-26,2024-09-01,2025-10-26,"Network Solutions, LLC",domain.operations@web.com,https://web.com,,200
caspersservice.com,2016-01-20,2025-01-21,2027-01-20,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com,,200
